"gsis_id","bucket","carries","yards_per_carry","epa_per_rush","success_rate","explosive_rate","stuff_rate","td_rate","n_opp","carries_eligible","box_coverage_rate","mean_box_faced","box_share","evidence_class","availability","source","family","window"
"00-0032426","HEAVY",123,3.88617886178862,-0.113699877162451,0.447154471544715,0.0813008130081301,0.268292682926829,0.0569105691056911,18,483,1,6.98550724637681,0.254658385093168,"STRONG","PRIOR_ONLY","participation","rb_box","career"
"00-0032426","LIGHT",142,4.64788732394366,-0.0405348058907614,0.422535211267606,0.0845070422535211,0.176056338028169,0.0352112676056338,22,483,1,6.98550724637681,0.29399585921325,"STRONG","PRIOR_ONLY","participation","rb_box","career"
"00-0032426","NEUTRAL",218,3.94036697247706,-0.0705346418076052,0.39908256880734,0.0825688073394495,0.220183486238532,0.0275229357798165,22,483,1,6.98550724637681,0.451345755693582,"STRONG","PRIOR_ONLY","participation","rb_box","career"
"00-0032436","HEAVY",6,3.16666666666667,-0.443098094430752,0.5,0,0,0,3,43,1,6.55813953488372,0.13953488372093,"INSUFFICIENT","PRIOR_ONLY","participation","rb_box","career"
"00-0032436","LIGHT",21,3.71428571428571,-0.198655512932289,0.380952380952381,0,0.238095238095238,0.0476190476190476,14,43,1,6.55813953488372,0.488372093023256,"WEAK","PRIOR_ONLY","participation","rb_box","career"
"00-0032436","NEUTRAL",16,5.125,-0.0225904973667639,0.625,0.0625,0.25,0.125,10,43,1,6.55813953488372,0.372093023255814,"WEAK","PRIOR_ONLY","participation","rb_box","career"
"00-0032450","HEAVY",48,2.16666666666667,-0.410494326959048,0.208333333333333,0.0208333333333333,0.333333333333333,0.0208333333333333,15,168,1,6.94642857142857,0.285714285714286,"MODERATE","PRIOR_ONLY","participation","rb_box","career"
"00-0032450","LIGHT",60,5.11666666666667,-0.0303185232583569,0.4,0.116666666666667,0.133333333333333,0,16,168,1,6.94642857142857,0.357142857142857,"MODERATE","PRIOR_ONLY","participation","rb_box","career"
"00-0032450","NEUTRAL",60,3.01666666666667,-0.298735722404672,0.183333333333333,0.0333333333333333,0.233333333333333,0,15,168,1,6.94642857142857,0.357142857142857,"MODERATE","PRIOR_ONLY","participation","rb_box","career"
"00-0032464","HEAVY",5,8.8,0.738035156670958,1,0.2,0,0,4,25,1,6.64,0.2,"INSUFFICIENT","PRIOR_ONLY","participation","rb_box","career"
"00-0032464","LIGHT",12,6.33333333333333,-0.0344760270284799,0.5,0.25,0.333333333333333,0,10,25,1,6.64,0.48,"INSUFFICIENT","PRIOR_ONLY","participation","rb_box","career"
"00-0032464","NEUTRAL",8,3.625,0.0138881808743463,0.625,0,0.25,0,7,25,1,6.64,0.32,"INSUFFICIENT","PRIOR_ONLY","participation","rb_box","career"
"00-0032602","HEAVY",15,4.46666666666667,-0.134851748031136,0.466666666666667,0,0.266666666666667,0,12,244,1,6.34016393442623,0.0614754098360656,"WEAK","PRIOR_ONLY","participation","rb_box","career"
"00-0032602","LIGHT",146,4.65753424657534,-0.0304006921330342,0.383561643835616,0.0753424657534247,0.143835616438356,0.0205479452054795,26,244,1,6.34016393442623,0.598360655737705,"STRONG","PRIOR_ONLY","participation","rb_box","career"
"00-0032602","NEUTRAL",83,3.93975903614458,-0.0974634079015757,0.373493975903614,0.0602409638554217,0.156626506024096,0.0120481927710843,24,244,1,6.34016393442623,0.34016393442623,"MODERATE","PRIOR_ONLY","participation","rb_box","career"
"00-0032741","HEAVY",221,2.75113122171946,-0.175616419425674,0.321266968325792,0.0226244343891403,0.262443438914027,0.0678733031674208,26,702,1,7.14672364672365,0.314814814814815,"STRONG","PRIOR_ONLY","participation","rb_box","career"
"00-0032741","LIGHT",184,4.48913043478261,-0.0624015885974652,0.396739130434783,0.0923913043478261,0.146739130434783,0.0108695652173913,24,702,1,7.14672364672365,0.262108262108262,"STRONG","PRIOR_ONLY","participation","rb_box","career"
"00-0032741","NEUTRAL",297,3.45117845117845,-0.164635816499664,0.333333333333333,0.0572390572390572,0.198653198653199,0.0134680134680135,27,702,1,7.14672364672365,0.423076923076923,"STRONG","PRIOR_ONLY","participation","rb_box","career"
"00-0032764","HEAVY",830,4.4277108433735,0.043217940420297,0.419277108433735,0.0771084337349398,0.192771084337349,0.0843373493975903,31,2665,1,7.11669793621013,0.311444652908068,"STRONG","PRIOR_ONLY","participation","rb_box","career"
"00-0032764","LIGHT",657,5.46575342465754,0.0569911332512278,0.429223744292238,0.111111111111111,0.127853881278539,0.0243531202435312,30,2665,1,7.11669793621013,0.246529080675422,"STRONG","PRIOR_ONLY","participation","rb_box","career"
"00-0032764","NEUTRAL",1178,4.88624787775891,-0.0227053156037888,0.415110356536503,0.0899830220713073,0.166383701188455,0.030560271646859,31,2665,1,7.11669793621013,0.44202626641651,"STRONG","PRIOR_ONLY","participation","rb_box","career"
"00-0032780","HEAVY",281,2.95729537366548,-0.118039399002738,0.345195729537367,0.0355871886120996,0.259786476868327,0.0818505338078291,28,1019,1,7.00588812561335,0.275760549558391,"STRONG","PRIOR_ONLY","participation","rb_box","career"
"00-0032780","LIGHT",311,5.19935691318328,0.0287931584917799,0.463022508038585,0.122186495176849,0.141479099678457,0.0160771704180064,28,1019,1,7.00588812561335,0.305201177625123,"STRONG","PRIOR_ONLY","participation","rb_box","career"
"00-0032780","NEUTRAL",427,4.4824355971897,-0.0590139157631963,0.384074941451991,0.0843091334894614,0.180327868852459,0.0210772833723653,29,1019,1,7.00588812561335,0.419038272816487,"STRONG","PRIOR_ONLY","participation","rb_box","career"
"00-0032782","HEAVY",39,2.97435897435897,-0.131320000611462,0.358974358974359,0.0512820512820513,0.230769230769231,0.0256410256410256,15,239,1,6.67782426778243,0.163179916317992,"WEAK","PRIOR_ONLY","participation","rb_box","career"
"00-0032782","LIGHT",104,4.64423076923077,-0.0368729814195155,0.394230769230769,0.0865384615384615,0.105769230769231,0.00961538461538461,25,239,1,6.67782426778243,0.435146443514644,"STRONG","PRIOR_ONLY","participation","rb_box","career"
"00-0032782","NEUTRAL",96,3.73958333333333,-0.122226416680557,0.395833333333333,0.0625,0.21875,0.03125,21,239,1,6.67782426778243,0.401673640167364,"MODERATE","PRIOR_ONLY","participation","rb_box","career"
"00-0032813","HEAVY",29,2.20689655172414,-0.0807339209252326,0.448275862068966,0,0.172413793103448,0.0689655172413793,13,84,1,7.25,0.345238095238095,"WEAK","PRIOR_ONLY","participation","rb_box","career"
"00-0032813","LIGHT",15,3.93333333333333,-0.127644140709959,0.333333333333333,0,0.0666666666666667,0,9,84,1,7.25,0.178571428571429,"WEAK","PRIOR_ONLY","participation","rb_box","career"
"00-0032813","NEUTRAL",40,4.525,0.0362472938661115,0.425,0.05,0.025,0.025,14,84,1,7.25,0.476190476190476,"MODERATE","PRIOR_ONLY","participation","rb_box","career"
"00-0032897","HEAVY",27,1.92592592592593,0.259250029405732,0.703703703703704,0,0.185185185185185,0.0740740740740741,17,29,1,8.41379310344828,0.931034482758621,"WEAK","PRIOR_ONLY","participation","rb_box","career"
"00-0032897","NEUTRAL",2,9.5,0.733662535902113,1,0.5,0,0,2,29,1,8.41379310344828,0.0689655172413793,"INSUFFICIENT","PRIOR_ONLY","participation","rb_box","career"
"00-0032902","HEAVY",13,3.38461538461538,-0.300255509044151,0.538461538461538,0,0.230769230769231,0,6,60,1,6.86666666666667,0.216666666666667,"INSUFFICIENT","PRIOR_ONLY","participation","rb_box","career"
"00-0032902","LIGHT",22,3.68181818181818,-0.124807835442797,0.318181818181818,0,0.0909090909090909,0,8,60,1,6.86666666666667,0.366666666666667,"WEAK","PRIOR_ONLY","participation","rb_box","career"
"00-0032902","NEUTRAL",25,2.68,-0.200237935737241,0.28,0,0.2,0,6,60,1,6.86666666666667,0.416666666666667,"WEAK","PRIOR_ONLY","participation","rb_box","career"
"00-0032918","HEAVY",25,2.6,-0.0958835666603409,0.44,0.04,0.32,0.08,18,42,1,7.71428571428571,0.595238095238095,"WEAK","PRIOR_ONLY","participation","rb_box","career"
"00-0032918","LIGHT",5,3,-0.296692672581412,0.2,0,0.2,0,4,42,1,7.71428571428571,0.119047619047619,"INSUFFICIENT","PRIOR_ONLY","participation","rb_box","career"
"00-0032918","NEUTRAL",12,3.25,0.203419183104415,0.75,0,0.166666666666667,0.333333333333333,8,42,1,7.71428571428571,0.285714285714286,"INSUFFICIENT","PRIOR_ONLY","participation","rb_box","career"
"00-0032940","HEAVY",47,3.23404255319149,-0.211842439823731,0.361702127659574,0.0638297872340425,0.361702127659574,0.0638297872340426,16,313,1,6.63578274760383,0.150159744408946,"MODERATE","PRIOR_ONLY","participation","rb_box","career"
"00-0032940","LIGHT",140,4.25714285714286,-0.0675296292627796,0.364285714285714,0.0428571428571429,0.142857142857143,0.0214285714285714,24,313,1,6.63578274760383,0.447284345047923,"STRONG","PRIOR_ONLY","participation","rb_box","career"
"00-0032940","NEUTRAL",126,3.69047619047619,-0.188298491345926,0.333333333333333,0.0476190476190476,0.206349206349206,0.00793650793650795,23,313,1,6.63578274760383,0.402555910543131,"STRONG","PRIOR_ONLY","participation","rb_box","career"
"00-0032950","HEAVY",34,1.44117647058824,0.634900910042829,0.794117647058824,0,0.205882352941176,0.117647058823529,16,146,1,6.80821917808219,0.232876712328767,"WEAK","PRIOR_ONLY","participation","rb_box","career"
"00-0032950","LIGHT",61,3.68852459016393,-0.352132368869731,0.442622950819672,0.0655737704918033,0.245901639344262,0.0491803278688524,21,146,1,6.80821917808219,0.417808219178082,"MODERATE","PRIOR_ONLY","participation","rb_box","career"
"00-0032950","NEUTRAL",51,2.05882352941176,-0.250561571839431,0.607843137254902,0.0196078431372549,0.294117647058824,0.0196078431372549,19,146,1,6.80821917808219,0.349315068493151,"MODERATE","PRIOR_ONLY","participation","rb_box","career"
"00-0032964","HEAVY",4,2.25,-0.307437172989012,0.25,0,0.25,0,3,31,1,6.48387096774194,0.129032258064516,"INSUFFICIENT","PRIOR_ONLY","participation","rb_box","career"
"00-0032964","LIGHT",15,4.66666666666667,-0.148098353238311,0.333333333333333,0.133333333333333,0.2,0,3,31,1,6.48387096774194,0.483870967741935,"WEAK","PRIOR_ONLY","participation","rb_box","career"
"00-0032964","NEUTRAL",12,2.16666666666667,-0.173436725643114,0.25,0.0833333333333333,0.25,0,4,31,1,6.48387096774194,0.387096774193548,"INSUFFICIENT","PRIOR_ONLY","participation","rb_box","career"
"00-0032972","HEAVY",103,2.46601941747573,-0.224838097443018,0.281553398058252,0.0194174757281553,0.320388349514563,0.058252427184466,20,527,1,6.73244781783681,0.195445920303605,"STRONG","PRIOR_ONLY","participation","rb_box","career"
"00-0032972","LIGHT",228,4.44736842105263,-0.0422606424300883,0.37719298245614,0.0657894736842105,0.087719298245614,0.00877192982456139,26,527,1,6.73244781783681,0.432637571157495,"STRONG","PRIOR_ONLY","participation","rb_box","career"
"00-0032972","NEUTRAL",196,4.34183673469388,-0.0414408911097685,0.408163265306123,0.0714285714285714,0.168367346938776,0.0153061224489796,23,527,1,6.73244781783681,0.371916508538899,"STRONG","PRIOR_ONLY","participation","rb_box","career"
"00-0032975","HEAVY",30,3.2,-0.382514742340815,0.3,0.0333333333333333,0.233333333333333,0.0333333333333333,10,135,1,6.81481481481481,0.222222222222222,"WEAK","PRIOR_ONLY","participation","rb_box","career"
"00-0032975","LIGHT",52,4.92307692307692,0.0835533822772469,0.480769230769231,0.0961538461538462,0.153846153846154,0.0192307692307692,14,135,1,6.81481481481481,0.385185185185185,"MODERATE","PRIOR_ONLY","participation","rb_box","career"
"00-0032975","NEUTRAL",53,3.9811320754717,-0.242386071436999,0.339622641509434,0.0754716981132075,0.150943396226415,0.0188679245283019,14,135,1,6.81481481481481,0.392592592592593,"MODERATE","PRIOR_ONLY","participation","rb_box","career"
"00-0033025","HEAVY",37,4.54054054054054,-0.31110363326199,0.27027027027027,0.0810810810810811,0.216216216216216,0.027027027027027,16,265,1,6.44905660377358,0.139622641509434,"WEAK","PRIOR_ONLY","participation","rb_box","career"
"00-0033025","LIGHT",150,5.60666666666667,-0.0316101154162114,0.44,0.0933333333333333,0.16,0.02,29,265,1,6.44905660377358,0.566037735849057,"STRONG","PRIOR_ONLY","participation","rb_box","career"
"00-0033025","NEUTRAL",78,4.15384615384615,-0.127766349985902,0.371794871794872,0.0769230769230769,0.141025641025641,0,19,265,1,6.44905660377358,0.294339622641509,"MODERATE","PRIOR_ONLY","participation","rb_box","career"
"00-0033040","HEAVY",9,14.1111111111111,1.29620765145713,0.888888888888889,0.222222222222222,0.111111111111111,0.333333333333333,6,114,1,6.49122807017544,0.0789473684210526,"INSUFFICIENT","PRIOR_ONLY","participation","rb_box","career"
"00-0033040","LIGHT",57,5.8421052631579,0.0246244847586607,0.491228070175439,0.192982456140351,0.210526315789474,0.0350877192982456,23,114,1,6.49122807017544,0.5,"MODERATE","PRIOR_ONLY","participation","rb_box","career"
"00-0033040","NEUTRAL",48,7.47916666666667,0.146112223688154,0.458333333333333,0.270833333333333,0.3125,0.0416666666666667,22,114,1,6.49122807017544,0.421052631578947,"MODERATE","PRIOR_ONLY","participation","rb_box","career"
"00-0033045","HEAVY",487,3.60369609856263,-0.0200066513307438,0.435318275154004,0.0718685831622177,0.188911704312115,0.0739219712525667,31,2143,1,6.90060662622492,0.227251516565562,"STRONG","PRIOR_ONLY","participation","rb_box","career"
"00-0033045","LIGHT",772,4.76036269430052,-0.0434261769619358,0.411917098445596,0.0803108808290155,0.136010362694301,0.0181347150259067,32,2143,1,6.90060662622492,0.360242650489967,"STRONG","PRIOR_ONLY","participation","rb_box","career"
"00-0033045","NEUTRAL",884,4.1923076923077,-0.0725497053300795,0.39027149321267,0.0644796380090498,0.143665158371041,0.0271493212669684,32,2143,1,6.90060662622492,0.41250583294447,"STRONG","PRIOR_ONLY","participation","rb_box","career"
"00-0033077","HEAVY",54,2.83333333333333,-0.0921604008376306,0.611111111111111,0.037037037037037,0.259259259259259,0.0925925925925926,21,170,1,7.02352941176471,0.317647058823529,"MODERATE","PRIOR_ONLY","participation","rb_box","career"
"00-0033077","LIGHT",64,5.8125,0.260591911487274,0.578125,0.140625,0.1875,0.125,21,170,1,7.02352941176471,0.376470588235294,"MODERATE","PRIOR_ONLY","participation","rb_box","career"
"00-0033077","NEUTRAL",52,4,0.238668020809761,0.634615384615385,0.0961538461538462,0.192307692307692,0.134615384615385,22,170,1,7.02352941176471,0.305882352941176,"MODERATE","PRIOR_ONLY","participation","rb_box","career"
"00-0033106","HEAVY",17,0.529411764705882,-0.379988410375387,0.529411764705882,0,0.470588235294118,0.176470588235294,11,66,1,7.10606060606061,0.257575757575758,"WEAK","PRIOR_ONLY","participation","rb_box","career"
"00-0033106","LIGHT",20,0.9,-1.35103580085273,0.3,0,0.6,0.15,16,66,1,7.10606060606061,0.303030303030303,"WEAK","PRIOR_ONLY","participation","rb_box","career"
"00-0033106","NEUTRAL",29,2.17241379310345,-0.291780422941444,0.551724137931034,0.0344827586206897,0.275862068965517,0.137931034482759,19,66,1,7.10606060606061,0.439393939393939,"WEAK","PRIOR_ONLY","participation","rb_box","career"
"00-0033118","HEAVY",141,3.52482269503546,-0.195539837836876,0.297872340425532,0.0567375886524823,0.312056737588652,0.0709219858156028,22,870,1,6.59770114942529,0.162068965517241,"STRONG","PRIOR_ONLY","participation","rb_box","career"
"00-0033118","LIGHT",435,4.80229885057471,-0.055570155558964,0.370114942528736,0.096551724137931,0.163218390804598,0.0229885057471264,30,870,1,6.59770114942529,0.5,"STRONG","PRIOR_ONLY","participation","rb_box","career"
"00-0033118","NEUTRAL",294,4.36054421768707,0.0041539786068419,0.428571428571428,0.0646258503401361,0.187074829931973,0.0442176870748299,29,870,1,6.59770114942529,0.337931034482759,"STRONG","PRIOR_ONLY","participation","rb_box","career"
"00-0033119","HEAVY",35,1.6,0.486959947236247,0.685714285714286,0,0.2,0.114285714285714,19,90,1,7.15555555555556,0.388888888888889,"WEAK","PRIOR_ONLY","participation","rb_box","career"
"00-0033119","LIGHT",28,1.89285714285714,-0.268324907365816,0.535714285714286,0.0357142857142857,0.321428571428571,0.0714285714285714,17,90,1,7.15555555555556,0.311111111111111,"WEAK","PRIOR_ONLY","participation","rb_box","career"
"00-0033119","NEUTRAL",27,3.33333333333333,0.0560768582110068,0.703703703703704,0.037037037037037,0.259259259259259,0.111111111111111,15,90,1,7.15555555555556,0.3,"WEAK","PRIOR_ONLY","participation","rb_box","career"
"00-0033164","HEAVY",6,-0.666666666666667,-0.785609256185126,0,0,0.666666666666667,0,2,37,1,6.51351351351351,0.162162162162162,"INSUFFICIENT","PRIOR_ONLY","participation","rb_box","career"
"00-0033164","LIGHT",21,4.47619047619048,-0.0275403132850659,0.428571428571429,0.142857142857143,0.285714285714286,0,8,37,1,6.51351351351351,0.567567567567568,"WEAK","PRIOR_ONLY","participation","rb_box","career"
"00-0033164","NEUTRAL",10,5,0.028795102116419,0.5,0.1,0.1,0,4,37,1,6.51351351351351,0.27027027027027,"INSUFFICIENT","PRIOR_ONLY","participation","rb_box","career"
"00-0033280","HEAVY",358,4.0195530726257,-0.0573989410072943,0.399441340782123,0.0614525139664804,0.209497206703911,0.0754189944134079,29,1661,1,6.82059000602047,0.215532811559302,"STRONG","PRIOR_ONLY","participation","rb_box","career"
"00-0033280","LIGHT",676,4.74556213017751,-0.0423478239884126,0.387573964497041,0.0754437869822485,0.158284023668639,0.0177514792899408,31,1661,1,6.82059000602047,0.406983744732089,"STRONG","PRIOR_ONLY","participation","rb_box","career"
"00-0033280","NEUTRAL",627,4.69537480063796,0.0440822603413578,0.441786283891547,0.110047846889952,0.162679425837321,0.036682615629984,31,1661,1,6.82059000602047,0.377483443708609,"STRONG","PRIOR_ONLY","participation","rb_box","career"
"00-0033282","HEAVY",13,6.46153846153846,-0.0338615410325403,0.461538461538462,0.230769230769231,0.307692307692308,0.076923076923077,10,126,1,6.48412698412698,0.103174603174603,"INSUFFICIENT","PRIOR_ONLY","participation","rb_box","career"
"00-0033282","LIGHT",70,6.05714285714286,0.0849660222537443,0.485714285714286,0.171428571428571,0.2,0.0428571428571429,22,126,1,6.48412698412698,0.555555555555556,"MODERATE","PRIOR_ONLY","participation","rb_box","career"
"00-0033282","NEUTRAL",43,5.13953488372093,0.102485944112211,0.511627906976744,0.116279069767442,0.13953488372093,0.0697674418604651,19,126,1,6.48412698412698,0.341269841269841,"MODERATE","PRIOR_ONLY","participation","rb_box","career"
"00-0033293","HEAVY",236,4.13135593220339,-0.0811416902119977,0.411016949152542,0.0720338983050847,0.25,0.0423728813559323,31,1565,1,6.71884984025559,0.150798722044728,"STRONG","PRIOR_ONLY","participation","rb_box","career"
"00-0033293","LIGHT",683,5.19033674963397,0.0607980760972046,0.455344070278184,0.0878477306002928,0.131771595900439,0.0278184480234259,32,1565,1,6.71884984025559,0.436421725239617,"STRONG","PRIOR_ONLY","participation","rb_box","career"
